"andy_txn@CBSNews GOPTPer's response to Flynn is the 3 monkey rule .",,"",""
"salmannazeer11RT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn... ",,"",""
"nninety@NBCNews @PressSec your crazy spicey",,"",""
"_resist__RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"nneusjRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","positive","",""
"LoraMD2020RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"LW1prKHHXyOgEe4RT @BBCWorld: Breast cancer survivors model lingerie at New York Fashion Week .","positive","",""
"chefpookie@DKThomp @justinjm1 And there's SOOO MUCH MORE","positive","",""
"simplygriffRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive","",""
"ChasingValueRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","negative","",""
"HezTalkRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"ALFAROYCALVORT @business: Iceland's booming GDP has residents preparing for the next crash .","positive","",""
"CHGRABLE@SenWarren @realDonaldTrump @POTUS was elected by the American people. You and your pinheads can't handle that fact. Sad bunch you are.","negative","",""
"SusanDuelund@CBSNews And he said the word (en)""TRUST""(ed) 29 times. Has to be the word of the day. And game plan. ""No violations .. just eroded trust"" 🤣","positive","",""
"DamoWiscoRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"BryanDavisArtRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"learnasprotestRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"pdx_mavsRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"patkoleRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"joe_bouvierRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","negative","",""
"UnsceneXRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"reckless@nonchalantjoe @zglangdon @verge what if.... the people who pay you think jokes about genocide aren't funny","negative","",""
"KerryHaggerty18RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"mor265RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"SherryFLRealtorRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","positive","",""
"HENRYINCORPRT @AlexNBCNews: Pelosi and Cummings both going after General Flynn for scapegoat tweet...but its not from a real account...","negative","",""
"CarolynHastieRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"SammieIdgafRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"rdewaldRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","negative"," Violates Treaty"," Officials Say"""" ."
"BakemanJr@NBCNews California spends billions on illegals instead of fixing. New about this in 2005! Jerry Brown sucks!","negative","",""
"brandonlancast2RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"SammieIdgafRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"PaperdollIctRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"patkoleRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"BustdNuTT@BBCWorld @nymmaster His ""vision"" is actually helping to create that very reality. Using fear to further divide and create more tension.","negative","",""
"MrJumshineRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"MalecoDCRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"Nuahs81RT @BBCWorld: Syria war: 'Dozens killed' as jihadists clash in Idlib .","positive","",""
"Throckmorton777@SenWarren @realDonaldTrump He offered to smoke a peace pipe with them.  Don't you approve?","positive","",""
"SammieIdgafRT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","negative","",""
"sayalvaishnaviRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"hibaaqeeyRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"TPark9RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"melissamathews_RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"everett_ynewsRT @YahooNews: Timeline: The rise and fall of Michael Flynn .","positive","",""
"JenPanattoniRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","negative","",""
"tylernolRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"sarcasmlostRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"AnneStratfordRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"nancysobelRT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","negative","",""
"patkoleRT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","positive","",""
"hibaaqeeyRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"SammieIdgafRT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","negative","",""
"kcbrown83RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"joe_bouvierRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"Nuahs81RT @BBCWorld: Kenyan couple treated to lavish ceremony after $1 wedding .","positive","",""
"FELDartRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","positive","",""
"growoutsideRT @mattyglesias: A lot of House Republicans got reelected in Clinton districts to serve as a check on Hillary. .","negative","",""
"hedgehog1312RT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","negative"," Violates Treaty"," Officials Say"""" ."
"SPNtargetdemoRT @SenWarren: If Wall Street threatens to blow up the economy again, does anyone seriously expect Steve Mnuchin to tell his buddies to kno...","positive","",""
"SammieIdgafRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","positive","",""
"illustrathor@guardian so she should be treated differently because of her race than? That's racism and undermines the achievements of blacks as tokens","negative","",""
"SocioPentothalRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"canpolarbearRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"TheReverendZRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"BParlayRT @ReformedBroker: It's happening 	"" they're becoming self""	""aware .","positive","",""
"everett_ynewsRT @YahooNews: Husband sends wife a red rose every single Monday for 30 years .","positive","",""
"ej73333@NBCNews @TODAYshow that's not a boy. Come on now.","negative","",""
"ajp4usa@SenWarren What about China, North Korea and Iran now they scare me!We will need Russia on our side to defeat terrorism and radical regimes","positive","",""
"PaperdollIctRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"joe_bouvierRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"djfortunoRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"patkoleRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"bike_mech64@SenWarren You owe Native Americans a DNA sample.","positive","",""
"BrianKe23220525@guardian Impeach Trump","negative","",""
"2PSUOFF@NBCNews @RepCummings Page, Manafort, Flynn 	"" No tax returns ""	"" Tillerson and others business ties. No GOP investigation?  Emails! Benghazi!""","negative","",""
"WilsobEdRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"AnneAnnapolisRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"_maryhshultzRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","positive","",""
"Pirot2000yr2l8@SenJohnMcCain ur envy is starting to show. Ur supposed to be working with the Pres not against. 
Start trying to protect Americans","positive","",""
"Moyet9162861@SenJohnMcCain #leaks #fakenews We need a congressional hearing We have treason in regard to leaks or treason in regard to fake news, lies","positive","",""
"leilanih68RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"Jazzyblues_ChiRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"baseballusna@SenJohnMcCain @MeghanMcCain what a great idea John Boy you 🐀🐍 .","negative","",""
"stewartfritzRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"NBCNewsHow ICE arrests and deportations under Trump could differ from Obama .","positive","",""
"everett_ynewsRT @OKnox: I did not get the exact wording but Spicer said Flynn ouster wasn't just Russia but a series of other questionable events. Hmmm.","positive","",""
"Mr_Very_Grumpy@guardian We already do, it's called taxation old beans!","negative","",""
"AnnetteGarThompRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"nancysobelRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"TPark9RT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"amypopRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"neue_sozialeorgRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"pebookerRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"jsizz7RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"west_christie@SenJohnMcCain @nytimes what will you do?","positive","",""
"hauntedhyruleRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"princessgleekRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"skylerhitz@joshuatopolsky Haha, whatever. That was a great piece from Leah.","negative","",""
"TimCasadRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","negative"," Violates Treaty"," Officials Say"""" ."
"ChantalBBRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"reckoner80RT @guardian: I fought racism and misogyny to become an MP. The fight is getting harder | Diane Abbott .","positive","",""
"Texas_Eric1@CBSNews with crazyness.","negative","",""
"StevehaspeevesRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"DJ2779@SenJohnMcCain No thank you! #McBenedict I would rather you help @POTUS","negative","",""
"mmeeuwRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"rwtnortonRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"StatsScorerRT @BBCWorld: Guns N' Roses yell 'Hello Sydney' 	"" to Melbourne crowd .","negative","",""
"luasol38RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"KimWill007RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"elainehenry2017RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"liveoakgroveRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"BakedBanannersRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"cantrellwriterRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"oyinlolayetund1RT @BBCWorld: Where is Nigeria's president? .","positive","",""
"Sillyville1RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"isleykingspRT @BBCSteveR: What did Russian state TV's 45	""minute evening news bulletin say about the Flynn resignation? Absolutely nothing. .","positive","",""
"pebookerRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"kirbyritaRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"TShevory@guardian Today is not a good day for Vladimir Putin.","negative","",""
"patkoleRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","positive","",""
"v1k1ngr@gruber Why haven't the Obama leakers in the IRS handled this already?","negative","",""
"TicknerSafetyRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"carolynzatRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"kcbrown83RT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","negative","",""
"arminflores80RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"SuttonCorpRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"awk786RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"karen_briosoRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"libragirl75RT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","negative","",""
"lieztcheRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"N_A_T_39RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"soccersofia15RT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive","",""
"lbspkellyRT @morningmoneyben: Here we go... .","positive","",""
"nancysobelRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"ShawnWatkins_FGRT @SenWarren: .@realDonaldTrump said he'd be tough on Wall Street. That's a broken promise. #TrumpsBrokenPromises .","positive","",""
"train0fthoughts@business @melindagates @WarrenBuffett ...using a hot news babe.","negative","",""
"cherry_bethea@SenWarren Do the same thorough investigation of the Muslim Bro.","negative","",""
"ebehRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"rwtnortonRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"toddinthecurlRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"rachelcrutcherRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"AaronBrownRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"aeoye@joshuatopolsky snowflakes.","negative","",""
"j_pignonRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"mattyglesias[thinking face emoji] .","positive","",""
"bcw_brian@NBCNews @HouseGOP @SenateGOP time to find out @RepCummings real role in IRS target of conservatives @LouDobbs @jessebwatters @trish_regan","negative","",""
"mhhdavisRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"Sarahmorecoffee@guardian And yet did nothing. What leadership. #Investigate. Get to work journalists 	"" we cannot depend on #Congress.""","positive","",""
"stevetasaneRT @guardian: I fought racism and misogyny to become an MP. The fight is getting harder | Diane Abbott .","positive","",""
"KeithWh85883371@NBCNews @NBCFirstRead were listening","positive","",""
"A_Ga_Lo22RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"YourLifeAfter25RT @NBCNews: How ICE arrests and deportations under Trump could differ from Obama .","negative","",""
"joeyluvsuRT @NBCNews: How ICE arrests and deportations under Trump could differ from Obama .","negative","",""
"RichLittlehaleRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"Rifka43@NBCNews @TODAYshow 	"" No it's not. My granddaughter has a bitty baby boy doll she's had for about 6 years.""","positive","",""
"CkacthwitsRT @BBCWorld: Where is Nigeria's president? .","positive","",""
"MrRossJosephRT @BBCWorld: Guns N' Roses yell 'Hello Sydney' 	"" to Melbourne crowd .","positive","",""
"GamerOps@SenJohnMcCain @nytimes McCain loves wars and destructions.","positive","",""
"kylerklRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"BN51RT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"MTColelloRT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","positive","",""
"tsixpenceRT @business: This is the man linking Putin, Erdogan and Trump .","negative","",""
"jwillis2424RT @NBCNews: ""Do you hear the silence?""
Rep. Cummings criticizes House GOP for ""conducting no oversight of President Trump"" .","negative","",""
"grey327RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"ragalieRT @mattyglesias: [thinking face emoji] .","negative","",""
"Jim03220219@SenJohnMcCain
No intense investigation into Trump's ties to Russia? Statement sounds weak & lacks strong will to get at the truth?","negative","",""
"JanLeptuneRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"JamesC518RT @HallieJackson: ""No, absolutely not"" says Sean Spicer, when asked if @POTUS instructed Flynn to talk about sanctions with Russian ambass...","negative","",""
"CTrembickiGuyRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"findyourselffir@NBCNews @TODAYshow Why is secret information getting out?","positive","",""
"HenryHybridCornRT @mattyglesias: [thinking face emoji] .","positive","",""
"CallMeDerRT @mattyglesias: [thinking face emoji] .","positive","",""
"HeszleinRT @BBCWorld: Guns N' Roses yell 'Hello Sydney' 	"" to Melbourne crowd .","positive","",""
"brook_jaymesRT @mattyglesias: Perhaps wealthy donors could give working class men gigs at AEI writing about the dignity of work? .","negative","",""
"SusandorasuRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"juliaweatherby1RT @guardian: I fought racism and misogyny to become an MP. The fight is getting harder | Diane Abbott .","negative","",""
"JaniceB97124155RT @mattyglesias: Spicer is lucky that he has a sterling reputation for honesty to fall back on while contradicting all previous administra...","negative","",""
"jm1mesRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"Pigeonface_face@guardian Trump is an incompetent and a liar, he's obviously hiding something regarding his financial relationship to Russia","positive","",""
"HerbHerby2@CBSNews: Pelosi wants to know who da Gen reported to at the time: ""Jan 13th""!!! We wsnt to know where she was?Nancy was beached headin sand","positive","",""
"DTritschRT @mattyglesias: [thinking face emoji] .","positive","",""
"voltesRT @alexeheath: Facebook is about to launch a standalone TV app .","negative","",""
"sherrynron@SenJohnMcCain @nytimes Stop trying to destroy this Presidency. Why are you so filled with hate?","negative","",""
"elinmelyn1RT @guardian: Early Learning Centre accused of promoting outdated gender stereotypes .","negative","",""
"AlanBatteigerRT @NBCNews: ""Do you hear the silence?""
Rep. Cummings criticizes House GOP for ""conducting no oversight of President Trump"" .","positive","",""
"Daylan_22RT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive","",""
"JaniceB97124155RT @mattyglesias: So Flynn got fired, but he didn't do anything wrong.","positive","",""
"robknox@nbcnews I just assumed they'll come with a lot more high fives.","negative","",""
"Rebecca33738662RT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"ReignTrainRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive","",""
"mramsburgRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","negative","",""
"ds1977RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"johndante@guardian I would really prefer Alexa to be more servile than down with da kidz. Calling us Sir and Madam would be cool","negative","",""
"LeeTStacyRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"ScallyWagger01@NBCNews NBC = Leftist propaganda aimed at gullible imbeciles.","positive","",""
"michaelhoytRT @mattyglesias: [thinking face emoji] .","negative","",""
"VINNYNJ08691@SenWarren OH WHY DONT U GO PROTEST SOMETHING STUPID OR OF NON	""INTEREST YOUR A WHACK""	""ADDOO!! GO DO A FAKE RAIN DANCE""","positive","",""
"Moyet9162861@SenWarren #leaks #fakenews We need a congressional hearing We have treason in regard to leaks or treason in regard to fake news, lies","negative","",""
"luwee_cor2RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"Thinkn2015RT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"JamesC518RT @frankthorp: Sen Corker: ""I wouldn't think it would be out of the question"" for Mike Flynn to testify before Congress RE: comms w/ Russi...","positive","",""
"natrahibrahimRT @WarrenBuffett: Read my new essay on why women are key to America's prosperity: http://t.co/sGCZoC3Lbm.","positive","",""
"CheekerstkbRT @SenWarren: Puzder's company has the most discrimination suits of any major burger chain – the same laws he'd be charged with enforcing...","negative","",""
"ancient_echoesRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","negative","",""
"IndivisNSeattleRT @NBCNews: How ICE arrests and deportations under Trump could differ from Obama .","positive","",""
"kipjmooneyRT @mattyglesias: [thinking face emoji] .","positive","",""
"mmcgrath42RT @mattyglesias: [thinking face emoji] .","negative","",""
"LoreneMichelle4RT @NBCNews: How ICE arrests and deportations under Trump could differ from Obama .","positive","",""
"kcbrown83RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"CTrembickiGuyRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"AshMal11RT @mattyglesias: [thinking face emoji] .","positive","",""
"RheaForReal@SenWarren @OfficeGovEthics  #resist we want the truth.  The White House works for the people.  We are the boss","positive","",""
"sodakinlaRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"lisa_dandekerRT @OKnox: Treasury Secretary Mnuchin joins @PressSec briefing for opening statement on new US sanctions against top Venezuelan official","negative","",""
"razibbdRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","negative","",""
"mcr4322@CBSNews  Why weren't they outraged when Benghazi occurred. When all Democrats lied to the American people.","positive","",""
"neilwatson20RT @guardian: John Oliver on Trump and the truth: 'a pathological liar' .","negative","",""
"jacobsleeRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"CindiAmador@SenWarren is it true that Flynn's actions were NOT illegal? Seriously want to know the truth","negative","",""
"fgraRT @NBCNews: How ICE arrests and deportations under Trump could differ from Obama .","negative","",""
"MeganissadRT @BBCSteveR: What did Russian state TV's 45	""minute evening news bulletin say about the Flynn resignation? Absolutely nothing. .","positive","",""
"camcamlampRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"TyrionknowsbestRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive","",""
"banneriteRT @mattyglesias: [thinking face emoji] .","positive","",""
"AlantiaRT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","positive","",""
"jgriswold5984RT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"9Moyle@CBSNews low life rethugs","positive","",""
"HomeyRentals@NBCNews I guess we have no fbi when republicans are in the wh? No laws. No order. A bunch of billionaires running around like fools.","negative","",""
"EricRobertCRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"xseaneRT @mattyglesias: [thinking face emoji] .","positive","",""
"michaelouzRT @mattyglesias: [thinking face emoji] .","negative","",""
"pontusgyRT @guardian: Donald Trump knew for weeks that Michael Flynn had misled administration over Russia contact .","positive","",""
"NonchalantJoe@reckless @zglangdon @verge ""the people who pay you"" maker doesn't pay him, they take his money. And YouTube steals from him.","negative","",""
"briteye2000RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"buccidesign@BBCWorld top priority: who is the better fascist. followed by who gets to start ww3.","positive","",""
"Bobby_E_@SenJohnMcCain actions speak louder than words.  Why don't you do something about this administrations treasonous ties to Russia.","positive","",""
"WellsDamianRT @business: Ukraine is starting to live up to its reputation as Europe's breadbasket .","positive","",""
"annelacy94RT @mattyglesias: [thinking face emoji] .","negative","",""
"cohen_belindaRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"BCX019@BBCWorld @BBCNews no worries Guns   forgiven","negative","",""
"autumndavison87@guardian and trump didn't care....because?? at best, trump was grossly irresponsible. at worst, trump directed flynn 2 make the calls.","positive","",""
"whatupmikedRT @matt_levine: Roses are red,
Violets are ... obviously purple?
It's right in the name!
Wake up, sheeple!","positive","",""
"Maynard80KathyRT @mattyglesias: [thinking face emoji] .","positive","",""
"dansaltzstein@jennydeluxe goals tho 🍕","negative","",""
"unenderRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"pdx_mavs@guardian Of course he did. Trumpers are so enraptured and credulous that they'll still refuse to see reality though. 

Sad! 
Losers.","negative","",""
